,Unnamed: 0,Unnamed: 0.1,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE,RESULT
54,54,54,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_theft.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fb70>,set,-18.248421082288576,0
55,55,55,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drive_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fbb0>,drive right,-22.689129801369205,1
56,56,56,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_rightmost.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fbf0>,right most,-24.523362621727447,0
57,57,57,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_move_forward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fc30>,move forward,-19.085022734474837,1
58,58,58,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_bad_word.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fc70>,bad word,-20.088968840460808,1
59,59,59,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_don_t_go_forward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fcb0>,then go forward,-18.164022665273386,0
60,60,60,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fcf0>,go best,-21.591348981022445,0
61,61,61,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_right_away.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fd30>,right away,-12.448525151584967,1
62,62,62,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_backward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fd70>,go backward,-19.35406797402769,1
63,63,63,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_move_backward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fdb0>,move backward,-20.075858416184033,1
64,64,64,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_don_t_go_backward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fdf0>,down girl backward,-33.39563438509416,0
65,65,65,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_your_word.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fe30>,your hard,-9.389101183290741,0
66,66,66,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fe70>,go right,-15.140611196267962,1
67,67,67,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_placard.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87feb0>,placard,-17.277736356394925,1
68,68,68,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_air_fright.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87fef0>,right,-11.810165071213673,0
69,69,69,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_turn_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87ff30>,ten bright,-22.067333445879544,0
70,70,70,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_scan_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87ff70>,can write,-15.542470876746336,0
71,71,71,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drive_forward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x13a87ffb0>,drives forward,-24.38957709260447,0
72,72,72,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_wright.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda030>,brit,-12.476154411770453,0
73,73,73,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_scan_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda070>,i can best,-10.976396928006782,0
74,74,74,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_leftmost.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda0b0>,left most,-28.75589520874433,0
75,75,75,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_backward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda0f0>,backward,-18.765511227956612,1
76,76,76,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_do_a_barrel_roll.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda130>,they were bearable,-10.198277208264457,0
77,77,77,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_on.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda170>,go on,-15.979155621386385,1
78,78,78,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_stop.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda1b0>,stop,-15.314390848083914,1
79,79,79,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_back.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda1f0>,go back,-18.876479731338154,1
80,80,80,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_away.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda230>,go away,-16.321862424344527,1
81,81,81,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_go_forward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda270>,go forward,-16.974922294339144,1
82,82,82,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_left_hander.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda2b0>,less candor,-19.9301406828817,0
83,83,83,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_manufactured.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda2f0>,manufactured,-12.405715522861447,1
84,84,84,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_clefting.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda330>,clasping,-16.581339765222502,0
85,85,85,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_don_t_go_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda370>,don't go right,-15.328804230738895,1
86,86,86,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_right_hander.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda3b0>,right hand ,-14.543343087872849,0
87,87,87,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_backwardness.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda3f0>,backwardness,-18.719493288508247,1
88,88,88,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_turn_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda430>,ten left,-16.96715728605167,0
89,89,89,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drive_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda470>,drive left,-24.50886308685988,1
90,90,90,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_fright.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda4b0>,fright,-17.789858213822427,1
91,91,91,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_don_t_go_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda4f0>,and celeste,-9.075390630124666,0
92,92,92,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drive_ahead.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda530>,dried behead,-33.35586870919367,0
93,93,93,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_right_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda570>,right left,-17.181633058536065,1
94,94,94,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_move_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda5b0>,move lest,-30.2395977455203,0
95,95,95,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drive_backward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda5f0>,drive backward,-21.4228234411856,1
96,96,96,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_grith.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda630>,god,-12.773016864380212,0
97,97,97,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_write.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda670>,right,-17.668031835282274,0
98,98,98,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_drawback.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda6b0>,go back,-14.737284765975607,0
99,99,99,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_forwardness.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda6f0>,forwardness,-16.587777484302578,1
100,100,100,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_left.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda730>,let's,-18.83606624147161,0
101,101,101,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_byte.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda770>,but,-12.776808955257941,0
102,102,102,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_move_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda7b0>,move right,-21.82883773724683,1
103,103,103,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_felt.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda7f0>,felt,-20.85214129274165,1
104,104,104,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_straightforward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda830>,straight forward,-13.934416232556607,0
105,105,105,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda870>,right,-16.96620526286406,1
106,106,106,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_left_right.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda8b0>,less dried,-21.29465530372197,0
107,107,107,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57/321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57_forward.wav,321a869b-0ab2-480a-9c4c-24a3d7328d0a_2020-08-19_20-17-57,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebda8f0>,howard,-14.01030546351793,0
